losses/action_loss,losses/dist_entropy,losses/kl_loss,losses/value_loss,test/mean_episode_reward,test/median_episode_reward,train/mean_episode_reward,train/median_episode_reward,train/nupdates,train/total_num_steps
-0.010745656036306173,2.097868412733078,0.014974131636942426,0.5689887404441833,35.7,36.0,49.4,50.0,3398,55689216
-0.012893352579946319,2.1166416009267173,0.013965822717485329,0.4257373933990796,38.0,43.0,36.2,29.0,3399,55705600
-0.009904510205766806,2.1199245850245156,0.014223289326764643,0.5049647875130177,35.3,41.5,35.4,35.0,3400,55721984
-0.012197288684546947,2.1175365149974823,0.014612303619893888,0.40620728706320125,21.2,17.5,38.6,38.5,3401,55738368
-0.011543933428280676,2.1094921429951987,0.0142185592946286,0.644578774770101,27.1,25.0,36.2,28.5,3402,55754752
-0.010653170941319937,2.124964634577433,0.014905161107890308,0.8140094901124636,29.0,26.0,32.9,37.5,3403,55771136
-0.01106309553142637,2.0950104097525277,0.015116353131209811,0.5384947496155897,44.2,50.5,35.9,32.0,3404,55787520
-0.010985112196067348,2.093133588631948,0.016369323323791225,0.5950629537304243,29.4,28.0,50.6,52.0,3405,55803904
-0.012416835292242467,2.075871696074804,0.015544309242007634,0.6212072061995665,38.7,47.0,24.8,25.5,3406,55820288
-0.012778331661441674,2.1050146420796714,0.015935710437285405,0.7570847719907761,36.1,33.0,41.2,49.5,3407,55836672
-0.012671462648237744,2.1203377544879913,0.015747825731523335,0.47803864255547523,37.5,39.0,34.0,36.0,3408,55853056
-0.009784514976975819,2.119633893171946,0.015160251253594955,0.637779081861178,42.9,51.5,42.7,41.0,3409,55869440
-0.009878264119227728,2.1140019297599792,0.01670776552055031,0.6105697403351465,29.6,22.5,29.3,24.0,3410,55885824
-0.01090607869749268,2.0892696380615234,0.01513916370458901,0.589516411225001,37.3,39.5,32.6,31.0,3411,55902208
-0.011767158488510177,2.129422426223755,0.014962509623728693,0.6247902090350786,30.6,27.5,26.6,22.0,3412,55918592
-0.013324624315525094,2.1169756849606833,0.014655305227885643,0.5291264330347379,22.7,30.0,23.4,13.5,3413,55934976
-0.011054420203436166,2.1137066086133323,0.015233573659012714,0.4852352750798066,35.9,37.0,43.4,49.5,3414,55951360
-0.012400009960401803,2.1394278009732566,0.014075804191331068,0.5030869916081429,38.7,45.5,40.5,45.0,3415,55967744
-0.013650944922119379,2.0980394581953683,0.014904946593257288,0.5658330743511518,36.6,38.0,41.7,43.5,3416,55984128
-0.009827358861609051,2.094233820835749,0.016185684440036614,0.6525286038716634,32.0,28.0,41.1,45.5,3417,56000512
-0.012741030659526587,2.0991445183753967,0.015287697897292674,0.5661133093138536,33.7,30.5,46.9,50.5,3418,56016896
-0.01396343408850953,2.1079267064730325,0.014936857662784556,0.4972663161655267,25.3,18.5,36.0,34.5,3419,56033280
-0.012147489420992011,2.082660357157389,0.015792408531221252,0.4810778809090455,31.6,33.5,34.5,38.5,3420,56049664
-0.010524503576258818,2.1254018346468606,0.01460927394994845,0.4755608377357324,36.5,40.0,44.5,47.5,3421,56066048
-0.012362651720953485,2.116456846396128,0.015192639005059997,0.484446441133817,35.9,38.0,37.0,37.0,3422,56082432
-0.010307786850413928,2.127965966860453,0.014289579315421483,0.6495378439625105,32.7,29.0,31.8,25.5,3423,56098816
-0.014757941069547087,2.10774819056193,0.014736867936638495,0.52067723001043,35.6,29.0,38.0,35.0,3424,56115200
-0.0131407373798235,2.1061074634393058,0.014881518669426441,0.5743359898527464,37.0,33.5,41.9,39.0,3425,56131584
-0.012831262894906104,2.0963832636674247,0.014823094087963304,0.5256338119506836,29.1,29.0,41.2,51.0,3426,56147968
-0.01103153262132158,2.1008155147234597,0.014226284149723748,0.4170653422673543,34.8,44.0,40.8,33.5,3427,56164352
-0.013013789255637676,2.106860359509786,0.015360725849556426,0.5475098714232445,43.8,48.0,38.2,41.5,3428,56180736
-0.012907272864443561,2.1032541394233704,0.015199599709982673,0.5498004257678986,34.1,30.5,35.8,39.0,3429,56197120
-0.01204290617412577,2.1026905477046967,0.015187930664978921,0.5011023667951425,44.8,47.5,36.6,41.0,3430,56213504
-0.011793938446013877,2.1264711022377014,0.015139129905340573,0.6625192488233248,26.9,19.0,28.2,18.0,3431,56229888
-0.014401662279851735,2.107330620288849,0.01584245349901418,0.4983351180950801,37.0,36.0,36.4,28.5,3432,56246272
-0.0126129806934235,2.123883714278539,0.016694877995178103,0.5394671286145846,35.3,45.0,30.6,27.0,3433,56262656
-0.013973257426793376,2.095868488152822,0.016699336003512144,0.505436638991038,38.3,32.5,26.9,23.5,3434,56279040
-0.01209996004278461,2.0650000075499215,0.01804540989299615,0.6121040334304174,29.9,27.0,33.6,23.5,3435,56295424
-0.012844528789476803,2.092314342657725,0.017029695368061464,0.5617747778693835,30.6,21.5,32.6,28.0,3436,56311808
-0.01168658712413162,2.094373712937037,0.01691832432212929,0.5982833057641983,33.4,26.5,39.5,47.0,3437,56328192
-0.011965018667979166,2.0744767586390176,0.016291881174159546,0.4986412264406681,38.4,34.0,34.1,30.5,3438,56344576
-0.011006651523833474,2.0957996050516763,0.016706597874872386,0.6481599534551302,31.7,21.0,40.9,43.0,3439,56360960
-0.01480939140310511,2.1140626768271127,0.01481921128773441,0.5272309593856335,39.2,39.0,35.4,34.0,3440,56377344
-0.012694697157712653,2.110343943039576,0.01681142222757141,0.5921361024181048,32.1,26.5,41.1,44.5,3441,56393728
-0.011512904718983918,2.0779033601284027,0.01674108059766392,0.4608694612979889,23.3,21.0,42.8,44.5,3442,56410112
-0.012045826180838048,2.110286076863607,0.01666288124397397,0.5959977060556412,37.7,36.5,30.4,27.5,3443,56426496
-0.010934355814242736,2.122755358616511,0.015101397642865777,0.4821835110584895,26.1,27.0,35.8,30.0,3444,56442880
-0.011456341715529561,2.118391364812851,0.016946648946031928,0.5132891734441122,43.7,53.0,36.9,37.5,3445,56459264
-0.012731064857992655,2.1369262039661407,0.015120216800520817,0.4719862962762515,31.2,24.0,30.5,29.5,3446,56475648
-0.013681828742846847,2.1126304964224496,0.015093872013191382,0.48652397220333415,36.0,32.5,39.4,42.5,3447,56492032
-0.009797022212296724,2.0929232041041055,0.01572135420671354,0.6506384511788686,26.9,27.5,34.7,35.5,3448,56508416
-0.01577361554761107,2.1315017342567444,0.014286042268698415,0.5358369958897432,22.5,16.0,20.5,19.0,3449,56524800
-0.01347545512059393,2.1353783210118613,0.014213059601994852,0.5072938253482183,23.7,17.0,35.7,27.5,3450,56541184
-0.013889333388457695,2.1244797011216483,0.014753590958813826,0.47777650505304337,38.5,30.0,35.4,32.5,3451,56557568
-0.013203545298893005,2.13081631064415,0.014470943210956952,0.5440389290452003,37.7,42.5,48.9,53.5,3452,56573952
-0.010822095403758189,2.110508302847544,0.016225320248243708,0.683960904677709,36.0,37.0,35.3,27.0,3453,56590336
-0.0110195952875074,2.11749796072642,0.015673197417830426,0.6345322653651237,27.1,15.5,32.5,25.0,3454,56606720
-0.011145912004091466,2.1134251753489175,0.015530790047099194,0.5013801778356234,29.5,19.0,46.5,52.0,3455,56623104
-0.0110978894517757,2.1328368882338204,0.01592251448892057,0.5860903350015482,30.8,24.0,35.3,28.0,3456,56639488
-0.014804085173333684,2.1075793902079263,0.01590000162832439,0.5316357289751371,33.2,35.5,40.7,39.0,3457,56655872
-0.011486828948060671,2.0949862202008567,0.016754807943167787,0.4688936620950699,40.3,53.0,41.1,43.0,3458,56672256
-0.013151952802824477,2.0974331398804984,0.016774024193485577,0.41432403524716693,26.6,19.0,41.1,49.5,3459,56688640
-0.011960013691956798,2.101172814766566,0.016225996233212452,0.438079113761584,29.0,23.0,38.7,43.5,3460,56705024
-0.01063489779092682,2.118396351734797,0.01588117335146914,0.5365328180293242,33.3,24.5,27.9,19.0,3461,56721408
-0.010251927111918727,2.0905525187651315,0.017373765896384914,0.47635431960225105,39.6,36.5,32.4,21.0,3462,56737792
-0.013212543989842137,2.0782783726851144,0.017965618520975113,0.4395788150529067,42.2,50.5,37.3,39.5,3463,56754176
-0.01241298321595726,2.09379905462265,0.016701744869351387,0.47550169254342717,47.2,55.0,31.0,16.5,3464,56770560
-0.012253361948144933,2.0912911891937256,0.01619077109110852,0.4565949613849322,26.4,24.0,53.9,53.5,3465,56786944
-0.01486050283225874,2.0827263792355857,0.017268140024195116,0.45881354063749313,33.5,32.0,39.0,34.5,3466,56803328
-0.014611519174650311,2.098724881807963,0.01576863935527702,0.43636879324913025,28.1,21.5,49.3,57.0,3467,56819712
-0.011760719159307579,2.0908005932966867,0.01579869686005016,0.4152122065424919,39.5,44.5,36.3,32.5,3468,56836096
-0.013668625440914184,2.0693750778834024,0.016631456247220438,0.4627074437836806,30.8,23.5,41.2,46.0,3469,56852480
-0.013521722741036987,2.0726980169614158,0.0158017366581286,0.5383334718644619,44.0,52.5,36.8,41.0,3470,56868864
-0.01414922189239102,2.059189021587372,0.01639225388256212,0.5105862667163213,40.7,40.5,28.2,21.0,3471,56885248
-0.014200316984594489,2.079347143570582,0.015509256666215757,0.41745609665910405,26.3,22.0,44.5,43.0,3472,56901632
-0.010150735033676028,2.09238263964653,0.014832095320646962,0.5106534684697787,22.9,21.0,34.3,34.0,3473,56918016
-0.01160838893459489,2.0659172336260476,0.014964653411880136,0.6366780499617258,35.2,38.0,38.7,46.0,3474,56934400
-0.01000633001482735,2.0892847379048667,0.015858329366892576,0.43641802420218784,33.9,33.0,37.7,38.5,3475,56950784
-0.012224346253788099,2.0760848621527352,0.015394704299978912,0.4950303037961324,34.8,31.0,44.1,53.0,3476,56967168
-0.011702053986179331,2.0683701435724893,0.015302518421473602,0.5337577325602373,34.2,35.0,40.4,47.5,3477,56983552
-0.011438554831935713,2.052771011988322,0.01576741800333063,0.533972663184007,34.4,35.5,43.4,43.5,3478,56999936
-0.01325046957936138,2.0823302368323007,0.01573482609819621,0.5078938789665699,39.6,42.5,39.7,41.5,3479,57016320
-0.012575430446304381,2.0612917939821878,0.016240420363222558,0.5395682416856289,40.9,50.5,33.2,34.0,3480,57032704
-0.014069173213404914,2.0475832720597587,0.015800941541480523,0.4239745922386646,38.5,45.5,41.1,49.0,3481,57049088
-0.012338678207015619,2.0606051981449127,0.016303812813324232,0.44109347090125084,28.8,25.5,48.6,50.5,3482,57065472
-0.01290651672752574,2.0451355973879495,0.016816326572249334,0.43967798973123234,22.2,15.5,40.9,37.5,3483,57081856
-0.01254542680302014,2.0665536920229592,0.01689754135441035,0.3375600439806779,32.5,21.0,45.3,47.0,3484,57098240
-0.010097207656751076,2.094984710216522,0.015949001846214134,0.47046909605463344,41.0,52.0,44.4,54.0,3485,57114624
-0.013713747224149605,2.071788708368937,0.01614160599031796,0.3808065752188365,43.5,52.5,37.3,42.5,3486,57131008
-0.011648802833709246,2.0897510647773743,0.015934019194295008,0.5805427779754003,36.3,33.0,43.1,44.5,3487,57147392
-0.013856159639544785,2.087739040454229,0.01462997728958726,0.520027524481217,27.1,11.0,35.0,21.5,3488,57163776
-0.01253894076216966,2.092966685692469,0.015707776028042037,0.5499902032315731,36.3,29.0,38.5,40.5,3489,57180160
-0.012867289672916135,2.0948978463808694,0.015046819074389836,0.47629278774062794,32.4,26.5,36.1,32.5,3490,57196544
-0.011809959871849665,2.086750398079554,0.016536800578857463,0.43179500848054886,29.9,25.0,36.1,34.5,3491,57212928
-0.013098276705325892,2.0736374954382577,0.015263418511797985,0.5145127897461256,35.0,35.5,54.4,57.5,3492,57229312
-0.013805191013185928,2.0496847530206046,0.016376357059925795,0.5148741602897644,26.0,22.5,31.2,32.0,3493,57245696
-0.013093666842905805,2.077544689178467,0.01601661272191753,0.5185214566687742,34.1,43.5,38.5,40.0,3494,57262080
-0.011056496111753708,2.078621029853821,0.01597398635931313,0.47810718913873035,38.6,40.5,44.2,45.0,3495,57278464
-0.012904750804106394,2.07645254333814,0.015890023515870173,0.48873306314150494,29.5,20.5,35.5,33.5,3496,57294848
-0.01130047805296878,2.090285291274389,0.015245977595138053,0.4337635710835457,39.0,39.5,46.2,46.0,3497,57311232
-0.011895760593082136,2.105257660150528,0.014857401877331236,0.5126203546921412,38.1,47.5,42.5,40.5,3498,57327616
-0.012787936269887723,2.111249794562658,0.014985328811841706,0.40541015937924385,38.2,32.5,38.3,34.0,3499,57344000
-0.014417959124936411,2.124894122282664,0.014516261716683706,0.45154516647259396,41.5,49.5,36.1,34.0,3500,57360384
-0.012070057700232914,2.123438318570455,0.01398912607692182,0.595481896152099,40.3,47.5,45.1,52.0,3501,57376768
-0.012878956991092613,2.0982556442419686,0.01543540833517909,0.5337880402803421,29.6,26.0,40.6,43.5,3502,57393152
-0.014747350185643882,2.102628936370214,0.015616968429336945,0.5521360548834006,45.9,61.5,38.9,33.5,3503,57409536
-0.011725462779092291,2.07794526219368,0.015633146200949948,0.5272285751998425,34.0,33.0,37.5,44.0,3504,57425920
-0.013339661537126327,2.0941099425156913,0.016453477165972192,0.560418464243412,37.6,37.5,50.5,59.0,3505,57442304
-0.011582082331491014,2.099932233492533,0.01570826342018942,0.6052410950263342,39.1,39.5,25.2,20.0,3506,57458688
-0.012062658478195468,2.077027420202891,0.01679348386824131,0.6055642242232958,32.5,28.5,28.2,27.0,3507,57475072
-0.010416816803626716,2.0688257912794747,0.016490691147434216,0.49430548027157784,33.1,33.0,36.1,25.0,3508,57491456
-0.012954084745918712,2.071222255627314,0.016510542792578537,0.5152191619078318,45.7,45.0,44.5,49.0,3509,57507840
-0.015223322669044137,2.046613504489263,0.01629206258803606,0.36813047404090565,25.9,23.0,38.0,32.0,3510,57524224
-0.012415726572119942,2.0786572794119516,0.01618677843362093,0.47147391736507416,46.5,52.5,35.5,30.0,3511,57540608
-0.013365193425367275,2.0675209363301597,0.015133167811048528,0.4915429962178071,35.4,36.0,27.5,23.5,3512,57556992
-0.012763631840546926,2.064786195755005,0.016034898697398603,0.45878811553120613,31.1,24.5,56.2,57.5,3513,57573376
-0.012975844593408207,2.077200323343277,0.015304416650906205,0.49548262481888133,30.9,27.0,37.0,26.5,3514,57589760
-0.012126395207208892,2.068814605474472,0.016003098416452605,0.4037099555134773,43.0,43.5,45.2,51.0,3515,57606144
-0.011219787906156853,2.068129022916158,0.01702570259415855,0.5674898910025755,40.1,42.5,33.5,45.0,3516,57622528
-0.00859392104515185,2.047484338283539,0.018746383565788467,0.5288417289654413,38.4,32.5,42.3,42.5,3517,57638912
-0.008544574899133295,2.0647302170594535,0.017098348199700315,0.5542395065228144,46.0,47.0,38.4,43.0,3518,57655296
-0.01415545353665948,2.0860291024049125,0.016142689894574385,0.37035752087831497,27.7,23.5,31.0,33.5,3519,57671680
-0.013383691490162164,2.0714207688967385,0.016225479582014184,0.49218205610911053,22.2,14.0,36.7,37.5,3520,57688064
-0.01313967207291474,2.0591740707556405,0.016220669145695865,0.40252721682190895,33.3,34.0,43.6,58.5,3521,57704448
-0.012044645942902813,2.0704774955908456,0.01620917778927833,0.40024679029981297,37.2,27.5,39.4,42.0,3522,57720832
-0.010709244622072825,2.0886667370796204,0.016366644025159378,0.5845042864481608,28.8,29.0,37.4,41.5,3523,57737216
-0.010592400736641139,2.0972453951835632,0.015759162954054773,0.4463173411786556,44.7,45.0,33.8,26.5,3524,57753600
-0.0146586599391109,2.091856370369593,0.01599642316189905,0.41146256898840267,34.3,31.0,39.7,47.0,3525,57769984
-0.012358429240218053,2.092124025026957,0.01587397768162191,0.46329696228106815,38.3,42.5,35.7,48.0,3526,57786368
-0.010357083170674741,2.0897203385829926,0.01679223853473862,0.5384705911080042,36.9,37.0,34.1,30.5,3527,57802752
-0.013447756272701858,2.078656792640686,0.016519089695066214,0.43489185348153114,30.3,29.5,38.8,38.0,3528,57819136
-0.014699114214939376,2.1014577448368073,0.01672555273398757,0.3839251200358073,41.6,44.5,48.1,56.5,3529,57835520
-0.013845908242122581,2.0757398307323456,0.017024561452368896,0.349619551251332,24.3,18.5,54.5,59.5,3530,57851904
-0.012459232898739478,2.0641081233819327,0.01598597892249624,0.4165728750328223,40.5,45.0,34.0,35.5,3531,57868288
-0.011718848856010785,2.0402288834253945,0.01759467227384448,0.5818227628866831,34.9,24.0,37.3,43.0,3532,57884672
-0.013692460721358657,2.0672552486260733,0.01722882129251957,0.4710901553432147,41.4,42.0,40.1,46.5,3533,57901056
-0.011672398056058833,2.090340703725815,0.01715778241244455,0.4914925880730152,29.5,24.5,47.7,50.5,3534,57917440
-0.011930705688428134,2.064051022132238,0.01806176236520211,0.6016100893417994,27.9,22.0,34.4,33.0,3535,57933824
-0.010805375408381224,2.0594755907853446,0.0168556976908197,0.5095623098313808,46.6,51.0,32.8,30.0,3536,57950208
-0.012260586930400072,2.0628492534160614,0.015857447132778663,0.5376892052590847,33.0,28.0,45.4,48.0,3537,57966592
-0.011593721418951949,2.0701843003431954,0.017785008686284225,0.5846708963314692,33.3,29.0,30.8,30.0,3538,57982976
-0.010817220521857962,2.066133330265681,0.01712175365537405,0.4562823561330636,38.6,40.0,38.7,39.0,3539,57999360
-0.011608774269310137,2.07925816377004,0.018229833571240306,0.46860501170158386,42.7,43.0,42.5,43.0,3540,58015744
-0.015686285235763837,2.07532129685084,0.016920009860768914,0.4076966866850853,36.8,33.5,37.2,39.5,3541,58032128
-0.01344586027941356,2.0965511997540793,0.016825649576882522,0.5971134230494499,46.1,52.0,31.1,28.5,3542,58048512
-0.01423511733689035,2.058382680018743,0.01758202095516026,0.4935451994339625,38.1,32.5,34.6,34.0,3543,58064896
-0.00972416324657388,2.092747966448466,0.017762860438476007,0.6005555962522825,28.6,24.5,27.5,24.5,3544,58081280
-0.014484648747990528,2.110069046417872,0.017529885827874143,0.47815750539302826,41.1,35.5,34.1,31.0,3545,58097664
-0.013169717004833123,2.1079492966334024,0.01731485710479319,0.42009395733475685,30.2,23.5,40.5,43.0,3546,58114048
-0.014582068096691122,2.097796549399694,0.01668015669565648,0.383543470253547,32.0,21.5,48.9,53.5,3547,58130432
-0.013334557491665086,2.084276090065638,0.016549910341079038,0.5201450524230798,28.4,26.0,43.8,44.0,3548,58146816
-0.012823678106845668,2.076437513033549,0.017490624139706295,0.5350705981254578,35.4,35.5,31.6,25.5,3549,58163200
-0.010903813080706945,2.101877083381017,0.016330609447322786,0.5166301081577936,44.1,52.0,38.0,44.5,3550,58179584
-0.013236940130203342,2.079806298017502,0.017750745561594766,0.5831981947024664,44.7,51.5,29.4,21.5,3551,58195968
-0.012795183652391037,2.1120958725611367,0.0165264750054727,0.5743706909318765,20.4,18.5,36.5,35.5,3552,58212352
-0.009481844686282178,2.1147295037905374,0.014968467565874258,0.6303816984097163,30.2,31.0,23.7,20.0,3553,58228736
-0.01236619371532773,2.135325858990351,0.015878590910385054,0.44998956968386966,37.9,35.0,36.4,30.5,3554,58245120
-0.01236739861390864,2.1223768293857574,0.015580434895431003,0.46973792091012,26.0,22.5,41.2,48.5,3555,58261504
-0.01387631984349961,2.106403877337774,0.01624122999298076,0.4998765451212724,30.4,21.0,50.9,55.5,3556,58277888
-0.013576038327300921,2.099440723657608,0.01582566074406107,0.5654809686044852,19.2,16.0,27.4,21.5,3557,58294272
-0.01445555112635096,2.1010535756746926,0.016921561599398654,0.5831980320314566,30.7,19.5,33.2,35.5,3558,58310656
-0.01466222406209757,2.102216591437658,0.016005009063519537,0.4795613760749499,41.4,51.0,46.0,55.5,3559,58327040
-0.013314866771300634,2.107729305823644,0.01712977288601299,0.5752403636773428,34.5,23.0,30.8,33.5,3560,58343424
-0.012001065750761578,2.085035890340805,0.0166937243193388,0.529586753497521,49.9,58.0,36.9,33.0,3561,58359808
-0.01273509415720279,2.0828867852687836,0.017572842460746568,0.509038702895244,36.1,44.0,31.2,31.0,3562,58376192
-0.013056840281933546,2.1000487407048545,0.017961271262417238,0.43913662681976956,32.0,36.5,29.4,22.0,3563,58392576
-0.013107741930677244,2.103367805480957,0.017298855741197865,0.45040903240442276,27.7,15.5,40.6,43.0,3564,58408960
-0.013321315762974942,2.1122371355692544,0.01706978694225351,0.5294183554748694,20.1,16.0,37.5,36.0,3565,58425344
-0.013299785903654993,2.114645461241404,0.01604898824977378,0.4962044457594554,46.5,52.0,35.1,40.5,3566,58441728
-0.013910545608572042,2.126493990421295,0.0150517289681981,0.4939711006979148,20.9,18.5,39.2,44.5,3567,58458112
-0.013479343693082532,2.090940664211909,0.01652423571795225,0.4648576055963834,28.4,21.0,36.4,36.5,3568,58474496
-0.013726440006090948,2.1185927291711173,0.015446845636082193,0.4273259888092677,41.1,40.0,47.1,53.0,3569,58490880
-0.01336065144278109,2.114936580260595,0.016099417543349166,0.4966170899569988,29.9,25.5,37.5,37.5,3570,58507264
-0.014882010504758606,2.109920024871826,0.015267667671044668,0.5569689472516378,34.8,36.0,31.9,32.5,3571,58523648
-0.014375444074782232,2.0752830306688943,0.015703877705770235,0.5058063492178917,44.2,48.5,42.0,41.0,3572,58540032
-0.01406417591109251,2.087775061527888,0.016239894282383222,0.48819275697072345,36.7,36.0,36.5,35.0,3573,58556416
-0.012941017475289604,2.089545985062917,0.015407624926107625,0.5268859850863615,37.9,42.5,32.4,30.5,3574,58572800
-0.013870785168061653,2.1108654042085013,0.015151307374859849,0.4738423017164071,29.4,26.0,37.4,37.5,3575,58589184
-0.012270965555217117,2.0942239662011466,0.016674839115391176,0.6281547695398331,37.9,35.0,30.5,31.0,3576,58605568
-0.013366458433059355,2.0822062691052756,0.01661426228626321,0.446313480536143,44.4,44.5,41.2,41.0,3577,58621952
-0.011436540342401713,2.1117956340312958,0.015812055634645123,0.54795994485418,43.8,48.0,34.7,38.0,3578,58638336
-0.01249959374157091,2.1115742325782776,0.01567638001870364,0.44910624623298645,28.7,24.0,36.9,40.5,3579,58654720
-0.014343563253836086,2.113304783900579,0.016278406178268295,0.5361669175326824,29.5,31.0,34.7,30.0,3580,58671104
-0.012583251615675787,2.1202796002229056,0.016125680645927787,0.7085914512475332,39.9,43.0,29.8,20.5,3581,58687488
-0.015195059609444192,2.097117861111959,0.017184675981601078,0.45039552946885425,29.5,34.5,45.3,43.5,3582,58703872
-0.014575561799574643,2.101181983947754,0.01647821223984162,0.39257222041487694,36.9,38.5,47.8,53.0,3583,58720256
-0.01331855426542461,2.112233301003774,0.01708635121273498,0.4216705511013667,30.3,31.5,45.8,55.5,3584,58736640
-0.014348219750293842,2.1233156323432922,0.017527051270008087,0.42484404767553013,27.6,24.5,36.0,36.0,3585,58753024
-0.0123773423062327,2.1316970388094583,0.017271846222380798,0.6708479498823484,26.8,15.0,32.8,34.0,3586,58769408
-0.012566483831809213,2.096969425678253,0.019080356151486438,0.5234392397105694,34.3,33.5,29.8,22.5,3587,58785792
-0.013402282105137905,2.117268214623133,0.018590056492636602,0.4988469071686268,33.9,32.0,27.0,21.5,3588,58802176
-0.012239904919018349,2.099071482817332,0.018436821410432458,0.5101066318651041,22.5,18.5,41.2,49.0,3589,58818560
-0.015478815378931662,2.1080788572629294,0.019132804901649553,0.4988891929388046,30.6,28.5,33.2,30.5,3590,58834944
-0.014043302973732352,2.1262650986512504,0.018977222498506308,0.4698535700639089,37.8,34.5,44.6,49.5,3591,58851328
-0.012166995419344554,2.097083657979965,0.018169063453872997,0.5458861937125524,30.0,25.0,27.2,22.0,3592,58867712
-0.011456255577892685,2.130834956963857,0.01792837361184259,0.4759705476462841,35.8,28.0,42.7,44.0,3593,58884096
-0.015071342641022056,2.111603409051895,0.018824377407630283,0.5585379923383395,29.2,27.5,29.6,28.5,3594,58900480
-0.013299546747778853,2.0809361934661865,0.018175314801434677,0.4705585738023122,26.7,18.0,37.9,38.5,3595,58916864
-0.01296889258082956,2.0830288926760354,0.01856588215256731,0.5034807386497656,52.4,57.0,31.6,30.5,3596,58933248
-0.01265787820254142,2.0963779787222543,0.017068023871009547,0.5721479120353857,23.4,19.5,33.8,34.0,3597,58949632
-0.011991689447313547,2.0777237514654794,0.018050561426207423,0.49413155888517696,34.0,30.5,37.0,35.0,3598,58966016
-0.014467164971089611,2.0988579789797464,0.016874954182033736,0.45570609097679454,27.8,22.0,29.1,23.5,3599,58982400
-0.014856881297115857,2.089509069919586,0.017268074831614893,0.4602264240384102,41.4,43.5,40.5,41.0,3600,58998784
-0.012360114002755532,2.086079021294912,0.017359310993924737,0.399641677737236,40.5,48.5,45.4,55.0,3601,59015168
-0.014043888969657322,2.0401248037815094,0.01768573218335708,0.3980549934009711,31.7,29.0,36.3,45.0,3602,59031552
-0.012692407607877007,2.0670957565307617,0.018142302753403783,0.46397914737463,45.8,50.0,31.8,31.0,3603,59047936
-0.011794911891532442,2.076972544193268,0.018185188062489033,0.47945388530691463,35.8,41.5,31.6,26.0,3604,59064320
-0.013291566613285491,2.0725882152716317,0.0176413517134885,0.46561584373315174,33.9,28.0,33.4,31.0,3605,59080704
-0.010742490490277609,2.0746536751588187,0.016660707381864388,0.4843979875246684,36.3,34.0,28.7,23.0,3606,59097088
-0.013719562266487628,2.0622233847777047,0.017204122617840767,0.43419452756643295,39.0,33.5,40.7,39.0,3607,59113472
-0.011891175750254964,2.0696542958418527,0.017260247841477394,0.5954015764097372,30.6,28.0,42.0,44.5,3608,59129856
-0.01226683461572975,2.0818736056486764,0.01727754351062079,0.48585519939661026,33.4,26.0,28.8,21.5,3609,59146240
-0.01355514667617778,2.072814484437307,0.017602910442898672,0.4025492084523042,43.7,44.0,44.1,45.0,3610,59162624
-0.013829973215858141,2.0674187739690146,0.018820481685300667,0.5034587432940801,38.0,37.0,41.2,39.5,3611,59179008
-0.013445941352983937,2.058312396208445,0.019253673187146585,0.4077676559487979,44.2,54.0,44.0,49.0,3612,59195392
-0.013461832936930781,2.0545909702777863,0.01913718778329591,0.37399646018942195,38.1,47.0,44.4,44.0,3613,59211776
-0.014001822312517712,2.0132094820340476,0.021336465375497937,0.4304874762892723,47.7,56.5,30.9,25.0,3614,59228160
-0.0129509370890446,2.0561667680740356,0.02045450274211665,0.36286479979753494,49.0,56.5,35.4,35.0,3615,59244544
-0.014185247166703144,2.0567891597747803,0.01785342364261548,0.37251999353369075,35.6,35.5,36.1,35.0,3616,59260928
-0.01233420796537151,2.064784367879232,0.018571556856234867,0.477810125797987,36.4,41.5,46.9,49.5,3617,59277312
-0.012972172757145017,2.0643623173236847,0.018437032975877326,0.43683330590526265,48.7,52.5,51.2,57.5,3618,59293696
-0.015480370163762322,2.039173195759455,0.018760997413968045,0.4758353705207507,40.0,52.0,35.3,38.0,3619,59310080
-0.015607677167281508,2.0430224438508353,0.019531124038621783,0.46925874178608257,38.5,38.0,26.9,18.5,3620,59326464
-0.012429614182716856,2.0303779244422913,0.018135644883538287,0.42230665932099026,46.1,48.0,43.1,39.0,3621,59342848
-0.012893689214251935,2.039525439341863,0.017170757598554093,0.532658531020085,34.1,46.5,37.9,38.5,3622,59359232
-0.012118282669689506,2.057461609443029,0.016844231480111677,0.5182772055268288,36.7,36.0,42.9,50.0,3623,59375616
-0.013875331807260713,2.0574250717957816,0.016051896576148767,0.503291887541612,29.5,24.5,40.7,35.5,3624,59392000
-0.012825365139481923,2.060149331887563,0.016206194607851405,0.4015987229843934,27.1,24.0,36.0,29.0,3625,59408384
-0.011498057729719827,2.0750524501005807,0.016279804869554937,0.44057701776425046,36.9,36.5,46.0,53.0,3626,59424768
-0.011793320785121372,2.0725359121958413,0.01691673998720944,0.6128349701563517,26.8,22.5,32.5,33.5,3627,59441152
-0.011153841391205788,2.0453947484493256,0.017219938260192674,0.544974638770024,32.7,24.0,46.2,54.0,3628,59457536
-0.010874762975921234,2.0709770222504935,0.017833131287867825,0.6996973752975464,30.4,23.0,29.3,35.0,3629,59473920
-0.012831818293003986,2.0339960803588233,0.016531147140388686,0.6481629833579063,39.1,39.0,14.0,12.0,3630,59490304
